Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J10196+198,AD Leo,-,388,154.898813701107,19.8698099054513,10:19:36.28,+19:52:12.0,216.455072103758,54.5778660708895,EDR3,M3.0 V,3.0,AF15a,3477.0,23.0,5.12,0.12,-0.19,0.12,Marf21,0.0235927,0.0001085,Karmn,0.42328,0.00568,Karmn,0.4226,0.0121,Karmn,-498.620360311109,0.027898356,-43.4276690820186,0.026116055,EDR3,201.406421019486,0.0296157,EDR3,4.965085,0.00073009,EDR3,12.44,0.0036,Sou18,1.1544943,EDR3,-15.00118,0.00226,-7.49098,0.00142,3.51863,0.00311,Karmn,0.0304729086104002,0.0004185036849266,Wol17,Cas,Cab10,Cas,Cab10,YD,Karmn,=,4.35,0.03,HMR14,2.2399,0.0006,Mori08,-4.52,0.04,Sche19,-3.614,0.003,Sche19,J101936.3+195215,3.7,0.194,-0.27,0.05,-0.13,0.08,254.52,13.35,0.0075731922487053,0.81,1RXS,Flare? - RV-loud,Ger99 - Sad21,,,,,,,,,11.426,0.085,TYC2,10.824,0.01,UCAC4,9.5972,0.0034,EDR3,10.124,0.05,UCAC4,9.64,0.031,TYC2,9.524,0.0,UCAC4,8.902,UCAC3,9.185,0.05,UCAC4,8.2041,0.0028,EDR3,7.756,0.03,UCAC4,7.0326,0.0039,EDR3,7.78,US-B1,5.449,0.027,4.843,0.02,4.593,0.017,AEA,2M,4.423,0.085,3.912,0.054,4.265,0.015,4.148,0.028,BBAA,WISE,Single,,,,,,,,,,,,CARMENES+HARPS+UVES,No,,0.0,CAFOS,,,FastCam [Dae07],Alpha+,GTO,25-300Ma Shk09. WDS BAG32 and Cortes et al. 2016 resolved a close companion at 1.95 arcsec which presence is ...,625453654702751872,10193634+1952122,95431305,3454.0,3500.0,5.0,5.24,True,../data/CARMENES_GTO_RVsJ10196+198.dat,,True,False,none,He3-burning
J10125+570,LP 092-048,-,,153.142096793871,57.0612375517882,10:12:34.78,+57:03:49.0,154.92405470014,49.0186127893651,EDR3,M3.5 V,3.5,Lep13,3474.0,24.0,4.9,0.08,-0.08,0.06,Marf21,0.0116952,5.842e-05,Karmn,0.29854,0.00419,Karmn,0.291,0.0102,Karmn,-344.075875134322,0.03355654,-533.274685509801,0.03449471,EDR3,99.5584660346966,0.03768391,EDR3,10.04434921,0.00380189,EDR3,-3.78189943473636,0.0250183470936926,Lafa20,0.99463063,EDR3,-11.61154,0.01573,-27.88539,0.0116,-3.87726,0.0195,Karmn,0.0926998168891829,0.002899718979406,Wol17,LA,Karmn,,,YD,Karmn,<,2.0,,Rein18,,,,-0.009,0.015,Sche19,,,,,,,,,,,,,,,,,,,,21.589,0.245,GALEX,15.426,0.005,SDSS9,,,,13.38,0.04,UCAC4,11.9815,0.0032,EDR3,12.522,0.03,UCAC4,,,,11.731,0.01,UCAC4,11.361,UCAC3,11.134,0.05,UCAC4,10.5243,0.0028,EDR3,9.728,0.05,UCAC4,9.3354,0.0038,EDR3,9.14,US-B1,7.759,0.021,7.171,0.026,6.902,0.02,AAA,2M,6.697,0.075,6.486,0.022,6.468,0.015,6.293,0.052,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,FastCam,Alpha,GTO,,1045525233191254784,10123481+5703495,137958028,3450.0,3498.0,4.82,4.98,True,../data/CARMENES_GTO_RVsJ10125+570.dat,,True,False,He3-burning,He3-burning
J09411+132,Ross 85,-,361,145.290154833593,13.2089259798125,09:41:10.36,+13:12:34.4,220.553066698771,43.5335965182662,EDR3,M1.5 V,1.5,PMSU,3699.0,15.0,5.01,0.1,-0.01,0.04,Marf21,0.0340594,0.0002064,Karmn,0.44937,0.00389,Karmn,0.4501,0.0115,Karmn,-660.038514896349,0.024300478,-143.168850058577,0.020177348,EDR3,86.6195891003457,0.021846896,EDR3,11.54473267,0.00291177,EDR3,11.501,0.001,Sou18,1.0575612,EDR3,-30.5193,0.00697,-15.34631,0.00219,-18.20833,0.00613,Karmn,0.1215951675474902,0.0004397055834566,Wol17,,,,,YD,Karmn,<,2.0,,Rein18,,,,0.006,0.011,Sche19,,,,J094110.6+131242,0.0383,0.012,-0.42,0.28,1.0,1.05,2.33,0.73,0.0002832250767137,0.18,1RXS*,,,,,,,,15.169,0.007,SDSS9,11.977,0.126,TYC2,11.867,0.02,UCAC4,10.608,0.0029,EDR3,11.133,0.02,UCAC4,10.654,0.126,TYC2,10.393,0.02,UCAC4,9.926,UCAC3,9.824,0.08,UCAC4,9.4426,0.0028,EDR3,8.785,0.02,UCAC4,8.3671,0.0038,EDR3,9.31,US-B1,6.971,0.02,6.369,0.044,6.128,0.02,AAA,2M,5.998,0.117,5.824,0.049,5.86,0.015,5.726,0.045,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+SOPHIE,No,,0.0,,CAFE,,(FastCam) [WD15],Alpha,GTO,,614543647497149056,09411033+1312344,307646256,3684.0,3714.0,4.91,5.109999999999999,True,../data/CARMENES_GTO_RVsJ09411+132.dat,,True,False,He3-burning,He3-burning
J09286-121,G 161-32,-,,142.17345094047,-12.16721922633,09:28:41.58,-12:09:55.1,244.78972204563848,27.071193369970665,EDR3,M2.5 V,2.5,Scho05,3500.0,50.0,,,,,Karmn,0.050264,0.000409,Karmn,0.6097,0.0176,Karmn,0.6194,0.0226,Karmn,35.858231891723634,0.031561665,-389.7848270821551,0.020293519,EDR3,30.29016067105599,0.029529672,EDR3,33.014020983901815,0.0321851449268575,EDR3,5.40448,0.52305776,EDR3,1.3945768,EDR3,37.19238,0.20141,-40.10126,0.42285,-28.11713,0.24046,Karmn,,,,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.688,0.04,UCAC4,12.471767,0.002928,EDR3,12.947,0.04,UCAC4,,,,12.262,0.02,UCAC4,,,11.668,0.03,UCAC4,11.308443,0.002799,EDR3,10.598,0.07,UCAC4,10.231249,0.003827,EDR3,,,8.837,0.03,8.201,0.053,7.954,0.027,AAA,2M,7.839,0.024,7.809,0.019,7.733,0.02,7.514,0.144,AAAB,AllWISE,Single,,,,,,,,,,,,,?,TOI in prep,0.0,,,,,Alpha,TOI,TOI 620,5738284016370287616,09284158-1209551,296739893,3450.0,3550.0,,,True,../data/CARMENES_GTO_RVsJ09286-121.dat,,True,False,none,none
J09140+196,LP 427-016,-,,138.51257175913,19.667559983798,09:14:03.18,+19:40:05.8,209.248390067219,39.9378534024983,EDR3,M3.0 V,3.0,Lep13,3561.0,19.0,5.04,0.11,-0.02,0.05,Marf21,0.0330989,0.0001914,Karmn,0.47799,0.00528,Karmn,0.4803,0.0125,Karmn,-146.55689707156,0.051483758,-160.417698862161,0.04276226,EDR3,43.5148664252586,0.047027282,EDR3,22.98065195,0.0248356,EDR3,12.8854967602987,0.0291451916012713,Lafa20,1.7891237,EDR3,,,,,,,,0.0169135652592818,0.0004641506696766,Wol17,,,,,,,<,2.0,,Rein18,89.9,2.0,DA19,-0.101,0.012,Sche19,,,,,,,,,,,,,,,,,,,,20.853,0.129,GALEX,16.1,0.009,SDSS9,,,,13.707,0.05,UCAC4,12.4125,0.0032,EDR3,12.898,0.03,UCAC4,,,,12.171,0.01,UCAC4,11.881,UCAC3,11.568,0.02,UCAC4,11.147,0.0029,EDR3,10.374,0.07,UCAC4,9.969,0.0038,EDR3,9.89,US-B1,8.424,0.02,7.824,0.02,7.535,0.021,AAA,2M,7.329,0.033,7.308,0.019,7.202,0.018,7.096,0.111,AAAB,AllWISE,SB1,,,,,,,,,,,,CARMENES,No,,0.0,,FEROS,,FastCam,Delta+,GTO,,635964431813070848,09140320+1940060,85993728,3542.0,3580.0,4.93,5.15,True,../data/CARMENES_GTO_RVsJ09140+196.dat,,True,False,He3-burning,He3-burning
J09133+688,G 234-057,-,,138.347611773425,68.874181952507,09:13:23.86,+68:52:31.0,144.703634335605,37.7019454050107,EDR3,M2.5 V,2.5,Lep13,3662.0,26.0,4.67,0.12,-0.25,0.09,Marf21,0.071907,0.001324,Karmn,0.6662,0.0113,Karmn,0.6789,0.0181,Karmn,-146.144372459445,0.22471261,-248.21019991822,0.2597706,EDR3,42.3620751893994,0.30443442,EDR3,23.60602014,0.16964431,EDR3,13.6471668037821,0.0250203172473039,Lafa20,13.690422,EDR3,-29.21621,0.10733,-18.52897,0.17976,5.31756,0.1092,Karmn,0.0255700129596273,0.0007056222836108,Wol17,HS,Karmn,AB Dor?,Schl12a,YD,Karmn,<,2.0,,Rein18,10.399999618530272,0.1,SM18,-0.537,0.016,Sche19,-4.523,0.013,Sche19,J091323.4+685231,0.0786,0.0151,-0.29,0.16,0.58,0.28,5.32,1.02,0.0013483976586032,0.5,1RXS,,,,,19.661,0.11,GALEX,,,,,,,12.767,0.08,UCAC4,11.4932,0.0047,EDR3,12.021,0.06,UCAC4,,,,11.168,0.05,UCAC4,10.838,UCAC3,10.537,0.06,UCAC4,10.8713,0.003,EDR3,9.475,0.1,UCAC4,9.2077,0.005,EDR3,8.73,US-B1,7.775,0.019,7.142,0.036,6.902,0.02,AAA,2M,6.768,0.068,6.669,0.022,6.626,0.016,6.499,0.058,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,,Delta+,GTO,To be removed (or removed already) from scheduler,1117564303034031744,09132383+6852305,802602073,3636.0,3688.0,4.55,4.79,True,../data/CARMENES_GTO_RVsJ09133+688.dat,,True,False,He3-burning,He3-burning
J09003+218,LP 368-128,-,,135.095643322213,21.8320625969277,09:00:23.55,+21:50:04.9,205.301316352987,37.6079301919098,EDR3,M6.5 V,6.5,AF15a,3061.0,43.0,5.17,0.21,0.0,0.18,Marf21,0.0007939,3.806e-06,Karmn,0.10018,0.00282,Karmn,0.08167,0.00833,Karmn,-514.942246299456,0.05746422,-592.253397977563,0.045126263,EDR3,157.268576545613,0.053540938,EDR3,6.35854932,0.00216472,EDR3,8.11415997677311,0.0712639619151454,Lafa20,1.2278774,EDR3,-11.83323,0.05119,-19.01083,0.02483,-11.13636,0.04372,Karmn,0.0882960851565921,0.0015138184469666,Wol17,LA,Karmn,,,YD,Karmn,=,14.3,1.5,Rein18,0.439,,New16a,-6.4,0.09,Sche19,-4.18,0.007,Sche19,,0.03936,0.03936,,,,,2.44,2.44,0.0028507219865412,4.63,PSPC/ROSAT,RV-loud,Sad21,,,,,,19.256,0.025,SDSS9,,,,17.671,0.0,APASS9,16.3512,0.0084,EDR3,16.6948,0.0056,PS1,,,,15.94,0.0,APASS9,15.824,UCAC4,15.3163,0.0061,PS1,13.4131,0.0028,EDR3,12.598,0.079,APASS9,11.9516,0.004,EDR3,11.43,US-B1,9.436,0.02,8.836,0.023,8.437,0.021,AAA,2M,8.215,0.024,8.023,0.02,7.795,0.02,7.931,0.226,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,CAFOS,,TCP,FastCam,Alpha,GTO,,685103912857072640,09002359+2150054,203225829,3018.0,3104.0,4.96,5.38,True,../data/CARMENES_GTO_RVsJ09003+218.dat,,True,False,none,none
J08526+283,rho Cnc B,B,324B,133.167832188495,28.315252421854,08:52:40.86,+28:18:58.8,196.81868967118,37.7111072979516,EDR3,M4.5 V,4.5,AF15a,3321.0,37.0,4.87,0.08,-0.1,0.11,Marf21,0.0079557,5.565e-05,Karmn,0.26944,0.00608,Karmn,0.2603,0.0109,Karmn,-481.176281661271,0.04149532,-244.54437170113,0.0324691,EDR3,79.6560236462924,0.047467146,EDR3,12.5539784,0.00748093,EDR3,27.1757131250931,0.0240404277636545,Lafa20,1.5231758,EDR3,-36.77621,0.0213,-18.75918,0.01028,-8.11913,0.01986,Karmn,0.0775624074530692,0.0020867257411765,Wol17,HS,Karmn,,,YD,Karmn,<,2.0,,Rein18,,,,0.046,0.011,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863,0.08,UCAC4,13.4014,0.0032,EDR3,13.865,0.08,UCAC4,,,,13.148,0.1,UCAC4,12.792,UCAC4,12.514,0.08,UCAC4,11.683,0.0028,EDR3,10.874,0.08,UCAC4,10.4159,0.0039,EDR3,9.79,US-B1,8.56,0.027,7.933,0.04,7.666,0.023,AAA,2M,7.433,0.029,7.336,0.02,7.206,0.018,7.187,0.132,AAAB,AllWISE,Wide,LDS6219,84.70,0.10,Dor11,rho Cnc A,G8.0 V,,,,,,CARMENES+HARPS,No,,0.0,CAFOS,,TCP,(FastCam),Alpha,GTO,,704966762213039488,08524084+2818589,332064684,3284.0,3358.0,4.79,4.95,True,../data/CARMENES_GTO_RVsJ08526+283.dat,,True,False,He3-burning,He3-burning
J08161+013,GJ 2066,-,2066,124.031583054576,1.30284272698231,08:16:07.98,+01:18:09.3,221.737230509106,19.373332994545,EDR3,M2.0 V,2.0,AF15a,3570.0,18.0,4.98,0.14,-0.17,0.07,Marf21,0.0280168,0.0001681,Karmn,0.4375,0.0046,Karmn,0.4377,0.0117,Karmn,-376.195843064247,0.023568213,60.538113008472,0.019387966,EDR3,111.869776683175,0.022784311,EDR3,8.93896484,0.00182058,EDR3,62.215,0.0014,Sou18,1.080424,EDR3,-53.51348,0.00211,-34.56064,0.00127,8.56043,0.00289,Karmn,0.0297794019273616,0.0002131446351178,Wol17,,,,,D,Karmn,<,2.0,,Rein18,40.7,0.4,DA19,0.011,0.007,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.026,0.007,SDSS9,12.195,0.185,TYC2,11.645,0.04,UCAC4,10.3376,0.0031,EDR3,10.811,0.03,UCAC4,10.38,0.052,TYC2,10.099,0.03,UCAC4,9.689,UCAC4,9.571,0.1,UCAC4,9.1332,0.0028,EDR3,8.396,0.06,UCAC4,8.0399,0.0038,EDR3,8.82,US-B1,6.625,0.026,6.036,0.031,5.766,0.024,AAA,2M,5.676,0.135,5.342,0.062,5.499,0.015,5.371,0.036,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,No,,0.0,CAFOS,FEROS,,FastCam [WD15],Alpha,GTO,,3089711447388931584,08160798+0118091,455139555,3552.0,3588.0,4.840000000000001,5.12,True,../data/CARMENES_GTO_RVsJ08161+013.dat,,True,False,He3-burning,He3-burning
J07386-212,LP 763-001,-,3459,114.672845530421,-21.2266909562586,07:38:40.96,-21:13:28.5,237.089668469963,0.272032042044583,EDR3,M3.0 V,3.0,PMSU,3488.0,24.0,4.95,0.09,-0.1,0.07,Marf21,0.0114825,5.613e-05,Karmn,0.2934,0.0041,Karmn,0.2856,0.0101,Karmn,456.628871635535,0.020730332,-475.344525051232,0.020404393,EDR3,95.6634417395721,0.021124408,EDR3,10.45331405,0.0023083,EDR3,-28.903,0.0012,Sou18,1.1027454,EDR3,42.27933,0.00446,7.10908,0.00303,8.00946,0.00515,Karmn,0.1050093968061344,0.0038175724541674,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.013,0.01,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.332,0.02,UCAC4,12.0064,0.003,EDR3,12.507,0.04,UCAC4,11.753,0.006,TYC2,11.729,0.01,UCAC4,11.317,UCAC3,11.125,0.0,UCAC4,10.6108,0.0028,EDR3,9.777,0.01,UCAC4,9.4454,0.0038,EDR3,9.229,Koe10,7.848,0.019,7.334,0.036,7.063,0.023,AAA,2M,6.787,0.06,6.692,0.023,6.645,0.016,6.537,0.078,AABU,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,No,,0.0,,FEROS,,FastCam [WD15],Alpha,GTO,,5715352842388433664,07384089-2113276,415085843,3464.0,3512.0,4.86,5.04,True,../data/CARMENES_GTO_RVsJ07386-212.dat,,True,False,He3-burning,He3-burning
J07353+548,GJ 3452,-,3452,113.840286677337,54.8497730786429,07:35:21.88,+54:50:59.0,162.759433374269,28.0623656637093,EDR3,M2.0 V,2.0,PMSU,3564.0,17.0,5.03,0.11,-0.28,0.07,Marf21,0.0191419,9.486e-05,Karmn,0.36289,0.00358,Karmn,0.3589,0.0105,Karmn,-113.543761361669,0.016327193,13.3643568525129,0.014715266,EDR3,78.1626317485545,0.020801144,EDR3,12.79383738,0.00340478,EDR3,-15.269893397285,0.0230325393198548,Lafa20,1.1125215,EDR3,10.38138,0.01943,-1.36899,0.00611,-13.09964,0.01099,Karmn,0.0038269904552308,2.1466627484756545e-05,Wol17,UMa,Karmn,,,YD,Karmn,<,2.0,,Rein18,21.8,1.0,DA19,-0.029,0.008,Sche19,,,,,,,,,,,,,,,,,,,,21.079,0.265,GALEX,,,,13.437,0.369,TYC2,12.89,0.02,UCAC4,11.5678,0.0029,EDR3,12.11,0.05,UCAC4,11.548,0.114,TYC2,11.325,0.02,UCAC4,10.844,UCAC4,10.719,0.03,UCAC4,10.3246,0.0028,EDR3,9.586,0.03,UCAC4,9.2198,0.0038,EDR3,9.68,US-B1,7.772,0.024,7.222,0.033,6.955,0.023,AAA,2M,6.8,0.066,6.641,0.023,6.608,0.016,6.367,0.055,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,(FastCam) [WD15],Alpha,GTO,,985610542491481984,07352188+5450590,355061271,3547.0,3581.0,4.92,5.140000000000001,True,../data/CARMENES_GTO_RVsJ07353+548.dat,,True,False,He3-burning,He3-burning
J06594+193,GJ 1093,-,1093,104.874351157765,19.3448736850532,06:59:28.82,+19:20:55.9,196.411372607266,10.4029954648073,EDR3,M5.0 V,5.0,PMSU,3146.0,38.0,5.09,0.17,-0.1,0.19,Marf21,0.0015925,8.504e-06,Karmn,0.13433,0.00327,Karmn,0.1177,0.00865,Karmn,909.120518260484,0.062004723,-894.549325883264,0.051228162,EDR3,128.986598275059,0.06069526,EDR3,7.75274341,0.00364809,EDR3,-29.510018174693,0.0200145453402016,Lafa20,1.610747,EDR3,43.07092,0.0196,-33.1792,0.01601,10.58586,0.01599,Karmn,0.285195998247806,0.0077541835733049,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,-0.428,0.026,Sche19,-4.893,0.026,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1276,0.0044,EDR3,15.528,0.007,PS1,,,,,,,14.41,UCAC4,14.171,0.001,PS1,12.7764,0.003,EDR3,12.091,0.009,PS1,11.3909,0.0041,EDR3,,,9.16,0.024,8.547,0.024,8.23,0.023,AAA,2M,7.985,0.024,7.816,0.02,7.615,0.021,7.555,0.146,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,,TCP,FastCam,Alpha,GTO,,3365063724883180288,06592868+1920577,58998044,3108.0,3184.0,4.92,5.26,True,../data/CARMENES_GTO_RVsJ06594+193.dat,,True,False,none,none
J06574+740,2MASS J06572616+7405265,-,,104.357392727262,74.0905716064583,06:57:26.12,+74:05:26.6,140.748610632094,26.4166306346473,EDR3,M4.0 V,4.0,Lep13,3173.0,24.0,5.06,0.13,-0.06,0.06,Marf21,0.00703,0.00063,Karmn,0.2775,0.0131,Karmn,0.2688,0.0165,Karmn,-89.3,4.6,-30.8,4.6,PPMXL,,,,14.0,0.6,Karmn,-2.6875922860027,0.105377054773459,Lafa20,,,-1.11,0.25,-0.84,0.28,-6.67,0.36,Karmn,0.0036294048454566,0.0002147751254003,Wol17,,,,,D,Karmn,=,27.1,2.7,Rein18,,,,-5.44,0.05,Sche19,-3.648,0.004,Sche19,J065728.1+740529,0.17,0.0207,-0.07,0.11,-0.19,0.17,13.5,1.64,0.0098759356682125,2.29,1RXS*,RV-loud,Sad21,20.954,0.2,19.375,0.054,GALEX,,,,,,,14.563,0.09,UCAC4,13.2866,0.0057,EDR3,13.79,0.04,UCAC4,,,,13.005,0.06,UCAC4,12.824,UCAC3,12.407,0.05,UCAC4,12.3714,0.0133,EDR3,10.978,0.05,UCAC4,10.5862,0.0041,EDR3,10.09,US-B1,8.926,0.024,8.354,0.02,8.107,0.018,AAA,2M,7.932,0.025,7.767,0.02,7.681,0.02,7.431,0.123,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,,Alpha,GTO,,1114896308006484096,06572616+7405265,141476700,3149.0,3197.0,4.93,5.19,True,../data/CARMENES_GTO_RVsJ06574+740.dat,,True,False,none,none
J06371+175,HD 260655,-,239,99.2914314648758,17.5663165177407,06:37:10.80,+17:33:53.3,195.670589848198,4.86541893302708,EDR3,M0.0 V,0.0,Lep13,3803.0,10.0,5.2,0.07,-0.43,0.04,Marf21,0.0363109,0.0001811,Karmn,0.43895,0.00255,Karmn,0.439,0.011,Karmn,-764.414139547603,0.0223944,337.88323421402,0.017818578,EDR3,100.023195474336,0.020844575,EDR3,9.99768099,0.00208349,EDR3,-58.321,0.1472,Sou18,1.0874019,EDR3,45.61309,0.14123,44.67299,0.03986,-29.90053,0.01429,Karmn,0.1613415578260913,0.0008616704033494,Wol17,,,,,TD-D,Karmn,<,2.0,,Rein18,,,,-0.067,0.021,Sche19,,,,J063711.0+173338,0.0255,0.00915,-0.33,0.35,0.39,0.54,1.67,0.6,0.0001539266693347,0.11,1RXS*,,,,,,,,,,,11.494,0.096,TYC2,11.105,0.07,UCAC4,9.8553,0.003,EDR3,10.518,0.12,UCAC4,9.764,0.034,TYC2,9.767,0.11,UCAC4,9.01,UCAC3,9.384,0.05,UCAC4,8.8783,0.0028,EDR3,8.324,0.04,UCAC4,7.9017,0.0038,EDR3,7.91,US-B1,6.674,0.024,6.031,0.016,5.862,0.024,AAA,2M,5.724,0.124,5.524,0.061,5.596,0.022,5.491,0.043,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,FEROS,,(FastCam) [WD15],Alpha,GTO,,3359074685047632640,06371092+1733526,307809773,3793.0,3813.0,5.13,5.2700000000000005,True,../data/CARMENES_GTO_RVsJ06371+175.dat,,True,False,none,none
J06246+234,Ross 64,-,232,96.1746889091721,23.4307785695678,06:24:41.28,+23:25:58.9,189.096885559268,4.94846372604537,EDR3,M4.0 V,4.0,AF15a,3249.0,24.0,5.1,0.09,-0.46,0.1,Marf21,0.003283,2.314e-05,Karmn,0.18084,0.00275,Karmn,0.16678,0.00869,Karmn,550.91787880966,0.030382317,-508.332904134339,0.024191787,EDR3,117.726269779119,0.02781314,EDR3,8.49428086,0.0020068,EDR3,-11.44,0.0261,Sou18,1.1740257,EDR3,16.61385,0.02569,-26.09667,0.00644,9.21496,0.00573,Karmn,0.1070234241567008,0.0021854716736278,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.037,0.013,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.868,0.05,UCAC4,13.3686,0.0034,EDR3,13.856,0.05,UCAC4,,,,13.103,0.06,UCAC4,12.665,UCAC4,12.473,0.04,UCAC4,11.6625,0.0028,EDR3,10.836,0.04,UCAC4,10.4085,0.0039,EDR3,10.14,US-B1,8.662,0.02,8.156,0.061,7.911,0.016,AAA,2M,7.687,0.023,7.489,0.021,7.39,0.02,7.31,0.135,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,CAFOS,CAFE,,(FastCam) (Astralux),Alpha,GTO,,3377365057060447616,06244132+2325585,430044614,3225.0,3273.0,5.01,5.19,True,../data/CARMENES_GTO_RVsJ06246+234.dat,,True,False,none,none
J05532+242,Ross 59,AB,220,88.3093291243733,24.256132240728,05:53:14.06,+24:15:31.8,184.889293398254,-0.946844566567341,EDR3,M1.5 V+,1.5,PMSU,3600.0,50.0,5.0,0.25,0.0,,Karmn,0.06918,0.001748,Karmn,0.6761,0.0206,Karmn,0.6894,0.0258,Karmn,156.741978373233,0.48041376,-605.111583176301,0.2921883,EDR3,47.7312560280128,0.5114587,EDR3,20.95063242,0.22449406,EDR3,,,,6.077487,EDR3,,,,,,,,0.1734680551290161,0.0155502990310474,Wol17,,,,,,,<,3.0,,Jeff18,,,,-0.034,0.001,Sche17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.303,0.04,UCAC4,11.0561,0.0029,EDR3,11.584,0.05,UCAC4,,,,10.819,0.07,UCAC4,10.335,UCAC3,10.232,0.08,UCAC4,9.9325,0.0028,EDR3,9.36,0.047,PS1,8.8688,0.0038,EDR3,8.92,US-B1,7.485,0.021,6.829,0.017,6.633,0.021,AAA,2M,6.546,0.071,6.406,0.022,6.397,0.014,6.24,0.058,AAAA,AllWISE,SB2,,,,,,,,,,Baro18,,CARMENES+SOPHIE,No,,0.0,,CAFEbis,,FastCam,Delta+,GTO,,3427930123268526720,05531404+2415329,720817989,3550.0,3650.0,4.75,5.25,True,../data/CARMENES_GTO_RVsJ05532+242.dat,,True,False,He3-burning,He3-burning
