Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J10023+480,BD+48 1829,-,378,150.586419718947,48.0822467349123,10:02:21.75,+48:05:19.7,168.742954464427,51.191854609357,EDR3,M1.0 V,1.0,PMSU,3739.0,15.0,4.76,0.08,-0.14,0.04,Marf21,0.0595711,0.0002579,Karmn,0.58165,0.00483,Karmn,0.5897,0.0135,Karmn,-633.073551296603,0.022271765,-1474.82709573181,0.0206737,EDR3,66.8447793823991,0.023013858,EDR3,14.96003142,0.00515056,EDR3,-9.778,0.0035,Sou18,0.91409326,EDR3,-25.21995,0.01251,-110.3938,0.03546,-15.09108,0.01178,Karmn,0.8933868169508783,0.0218743640404083,Wol17,,,,,TD,Karmn,<,2.0,,Rein18,,,,0.086,0.013,Sche19,,,,,,,,,,,,,,,,,,,,19.263,0.085,GALEX,14.756,0.006,SDSS9,11.724,0.069,TYC2,11.449,0.011,APASS9,10.2876,0.0028,EDR3,10.775,0.02,UCAC4,,,,10.061,0.04,APASS9,9.566,UCAC3,9.559,0.03,UCAC4,9.2732,0.0028,EDR3,8.618,0.01,UCAC4,8.2623,0.0038,EDR3,8.8,US-B1,6.949,0.02,6.355,0.024,6.16,0.016,AAA,2M,6.103,0.093,5.831,0.037,5.965,0.015,5.883,0.046,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,Yes,Hob19,1.0,,CAFE,,(FastCam),Alpha,GTO,,823228721067307392,10022184+4805209,252470070,3724.0,3754.0,4.68,4.84,True,../data/CARM_VIS_RVs/J10023+480.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J10023+480/J10023+480_TESS_TIC252470070_S21.fits,True,True,He3-burning,He3-burning
J09597+472,G 146-005,-,3579,149.942120589317,47.2019115287097,09:59:45.99,+47:12:11.3,170.283110641701,51.0234390773618,EDR3,M4.0 V,4.0,PMSU,3200.0,50.0,5.5,0.25,0.0,,Karmn,0.0084337,4.133e-05,Karmn,0.29879,0.00937,Karmn,0.2912,0.0135,Karmn,78.8224767656038,0.023441311,-273.791705599782,0.022542521,EDR3,44.6396855337671,0.026009822,EDR3,22.4015915,0.01305254,EDR3,-23.0,5.0,New14,1.3920282,EDR3,22.05482,3.09992,-29.92401,0.53118,-7.90965,3.88698,Karmn,0.0420303195309849,0.0017034998447145,Wol17,,,,,D,Karmn,,,,,123.9,,New16a,0.15,0.035,New16b,,,,,,,,,,,,,,,,,,,,,,,17.345,0.01,SDSS9,,,,15.701,0.01,UCAC4,14.3557,0.003,EDR3,14.798,0.01,UCAC4,,,,14.083,0.02,UCAC4,13.96,UCAC3,13.483,0.04,UCAC4,12.7138,0.0028,EDR3,11.894,0.03,UCAC4,11.4767,0.0038,EDR3,10.77,US-B1,9.756,0.025,9.199,0.021,8.922,0.016,AAA,2M,8.733,0.023,8.569,0.021,8.414,0.024,8.166,0.235,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,Legacy,,822327052812586240,09594595+4712114,157835914,3150.0,3250.0,5.25,5.75,True,../data/CARM_VIS_RVs/J09597+472.dat,,True,False,none,none
J09561+627,BD+63 869,-,373,149.033174911822,62.7858694784293,09:56:08.67,+62:47:18.5,149.222211959148,44.3580516023518,EDR3,M0.0 V,0.0,PMSU,3938.0,13.0,5.03,0.08,-0.01,0.04,Marf21,0.0728992,0.0004891,Karmn,0.58,0.0043,Karmn,0.588,0.0133,Karmn,-303.921850241066,0.012641189,-583.412886843431,0.015136034,EDR3,95.0477129060106,0.015691645,EDR3,10.52103169,0.00173694,EDR3,15.485,0.0076,Sou18,0.98848855,EDR3,-25.26591,0.00512,-23.08768,0.00529,12.03361,0.00582,Karmn,0.1049118344728917,0.0014206959323005,Wol17,,,,,YD,Karmn,<,2.0,,Rein18,,,,-0.062,0.006,Sche19,,,,J095609.5+624728,0.0589,0.0119,-0.52,0.16,-0.69,0.35,3.27,0.66,0.0001662408094873,0.07,1RXS,,,21.104,0.302,17.733,0.039,GALEX,14.912,0.006,SDSS9,10.822,0.034,TYC2,10.676,0.02,UCAC4,9.189,0.0029,EDR3,9.88,0.001,SDSS9,9.151,0.014,TYC2,9.182,0.03,UCAC4,8.434,UCAC3,8.407,0.001,PS1,8.2312,0.0028,EDR3,7.668,0.001,SDSS9,7.2611,0.0038,EDR3,7.3,US-B1,6.03,0.024,5.369,0.044,5.2,0.024,AAA,2M,5.119,0.202,4.896,0.106,5.044,0.014,4.96,0.036,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,CAFEbis,,(FastCam) [WD15],Alpha,GTO,,1051547052218220160,09560868+6247185,287165117,3925.0,3951.0,4.95,5.11,True,../data/CARM_VIS_RVs/J09561+627.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J09561+627/J09561+627_TESS_TIC287165117_S21.fits,True,True,He3-burning,He3-burning
J09511-123,BD-11 2741,-,369,147.79534254143,-12.3363237194765,09:51:09.64,-12:19:47.5,249.058330572032,31.1095797758974,EDR3,M0.5 V,0.5,PMSU,3769.0,13.0,4.84,0.07,-0.23,0.03,Marf21,0.0462599,0.0002286,Karmn,0.5044,0.0037,Karmn,0.5083,0.0121,Karmn,1137.71976814781,0.016549587,-1455.37915087366,0.01499961,EDR3,76.164390694674,0.019502016,EDR3,13.12949517,0.00336183,EDR3,61.8534953566253,0.018018081215313,Lafa20,1.1280327,EDR3,86.38954,0.01988,-94.88445,0.01998,24.06598,0.01997,Karmn,1.024575979503864,0.0040165015265617,Wol17,,,,,TD,Karmn,<,2.0,,Rein18,,,,-0.027,0.013,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,11.862,0.129,TYC2,11.48,0.03,UCAC4,10.259,0.0029,EDR3,10.792,0.04,UCAC4,10.133,0.047,TYC2,10.069,0.04,UCAC4,9.519,UCAC3,9.66,0.01,UCAC4,9.2421,0.0028,EDR3,8.552,0.02,UCAC4,8.2386,0.0038,EDR3,8.28,US-B1,6.988,0.024,6.4,0.036,6.15,0.026,AAA,2M,6.094,0.09,5.886,0.04,5.919,0.016,5.827,0.048,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,No,,0.0,,FEROS,,FastCam [WD15],Alpha,GTO,,5690980582306104448,09510964-1219478,396810588,3756.0,3782.0,4.77,4.91,True,../data/CARM_VIS_RVs/J09511-123.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09468+760,BD+76 3952,-,366,146.703635238037,76.0394704254925,09:46:48.49,+76:02:38.1,135.391301609441,36.2454984232128,EDR3,M1.5 V,1.5,PMSU,3616.0,17.0,4.93,0.1,-0.32,0.04,Marf21,0.0427877,0.0001895,Karmn,0.52706,0.00509,Karmn,0.5321,0.0129,Karmn,87.3667512611242,0.015011924,-1000.44030199585,0.016061602,EDR3,63.3250630238472,0.01529024,EDR3,15.7915358,0.00381297,EDR3,-28.0939925009559,0.0230192983203607,Lafa20,1.0442513,EDR3,-1.67722,0.0144,-76.51418,0.01974,24.15915,0.01628,Karmn,0.3647574001787187,0.0016660266126566,Wol17,,,,,TD,Karmn,<,2.0,,Rein18,,,,0.118,0.014,Sche19,,,,,,,,,,,,,,,,,,,,20.174,0.137,GALEX,,,,12.039,0.096,TYC2,11.949,0.06,UCAC4,10.8672,0.0029,EDR3,11.356,0.04,UCAC4,,,,10.579,0.04,UCAC4,10.148,UCAC3,10.057,0.05,UCAC4,9.7927,0.0028,EDR3,9.083,0.02,UCAC4,8.7572,0.0038,EDR3,9.53,US-B1,7.437,0.029,6.841,0.018,6.629,0.024,AAA,2M,6.539,0.081,6.338,0.024,6.376,0.016,6.29,0.047,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFEbis,,(FastCam) FastCam,Alpha,GTO,,1130450270073924608,09464844+7602388,219431676,3599.0,3633.0,4.83,5.029999999999999,True,../data/CARM_VIS_RVs/J09468+760.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09449-123,G 161-071,-,,146.224294688004,-12.3482592707291,09:44:54.19,-12:20:54.4,247.872807630919,29.963717829767,EDR3,M5.0 V,5.0,AF15a,3068.0,15.0,5.05,0.05,-0.14,0.07,Marf21,0.00897,4.6e-05,Karmn,0.33524,0.00339,Karmn,0.3297,0.0102,Karmn,-331.327022587514,0.03378383,40.1773580752098,0.037292875,EDR3,76.0509044351348,0.033638757,EDR3,13.14908754,0.00581609,EDR3,16.9589181162167,0.364278316362448,Lafa20,1.1143184,EDR3,-22.57741,0.11908,-14.09858,0.29235,-3.44901,0.18205,Karmn,0.0336590144048035,0.0004123115157891,Wol17,IC,Karmn,Arg,Malo13,YD,Karmn,=,31.2,3.1,Rein18,0.441612,1.8773655e-05,Rev20,-14.0,0.08,Sche19,-3.3776,0.0023,Sche19,J094454.2-122047,0.282,0.027,-0.15,0.09,-0.17,0.13,21.19,2.03,0.0104362286506415,1.95,1RXS,RV-loud,Sad21,20.5,0.254,19.113,0.088,GALEX,,,,,,,15.366,0.27,UCAC4,13.9251,0.0146,EDR3,14.495,0.11,UCAC4,,,,13.75,0.11,UCAC4,13.454,UCAC4,13.125,0.1,UCAC4,11.8722,0.0039,EDR3,11.174,0.06,UCAC4,10.5341,0.0083,EDR3,10.19,US-B1,8.496,0.024,7.919,0.024,7.601,0.018,AAA,2M,7.359,0.034,7.194,0.02,7.057,0.017,7.034,0.109,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,CAFOS,CAFE,,FastCam [ALux Bow15],Alpha,GTO,PB in Vri20,5690846274384548864,09445422-1220544,289706625,3053.0,3083.0,5.0,5.1,True,../data/CARM_VIS_RVs/J09449-123.dat,<ambiguous>,True,True,none,none
J09447-182,GJ 1129,-,1129,146.189795538145,-18.2143636986488,09:44:47.35,-18:12:49.0,252.71811102602,25.949831885487,EDR3,M4.0 V,4.0,PMSU,3417.0,31.0,4.84,0.11,-0.08,0.09,Marf21,0.0093119,5.386e-05,Karmn,0.27535,0.00506,Karmn,0.2665,0.0104,Karmn,-1600.52902547178,0.02797651,-171.230709099469,0.022544138,EDR3,90.9931878179153,0.027103992,EDR3,10.98983368,0.00327352,EDR3,8.33746452997712,0.0240039796291538,Lafa20,1.018213,EDR3,-59.96275,0.01995,-19.55317,0.02079,-55.89196,0.01931,Karmn,0.6560847696378456,0.0065270876458064,Wol17,,,,,TD-D,Karmn,<,2.0,,Rein18,,,,0.087,0.012,Sche19,,,,,,,,,,,,,,,,,,,,21.708,0.382,GALEX,,,,,,,14.105,0.08,UCAC4,12.6775,0.0036,EDR3,13.194,0.03,UCAC4,,,,12.455,0.05,UCAC4,12.228,UCAC3,11.845,0.03,UCAC4,11.0825,0.0028,EDR3,10.33,0.01,UCAC4,9.8586,0.0039,EDR3,9.68,US-B1,8.122,0.026,7.536,0.038,7.257,0.02,AAA,2M,6.975,0.048,6.91,0.02,6.839,0.015,6.779,0.072,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,No,,0.0,,,,FastCam,Alpha,GTO,,5683871247496205312,09444731-1812489,418096656,3386.0,3448.0,4.73,4.95,True,../data/CARM_VIS_RVs/J09447-182.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09439+269,Ross 93,-,3564,145.978840363804,26.9685526195964,09:43:55.61,+26:58:08.4,201.985031654599,48.5005757209757,EDR3,M3.5 V,3.5,PMSU,3492.0,23.0,4.84,0.06,-0.06,0.05,Marf21,0.017979,9.84e-05,Karmn,0.36634,0.00493,Karmn,0.3625,0.0111,Karmn,-577.841201845811,0.02785735,-101.210018526492,0.021092685,EDR3,69.5883327065552,0.027410781,EDR3,14.37022502,0.00566042,EDR3,34.1788947345789,0.0252931392676184,Lafa20,1.0721148,EDR3,-49.11791,0.01952,-18.75871,0.00709,-0.87053,0.02149,Karmn,0.1135663499931309,0.0073579242845885,Wol17,HS,Karmn,,,D,Karmn,<,2.0,,Rein18,13.7,0.9,DA19,0.08,0.016,Sche19,,,,,,,,,,,,,,,,,,,,21.24,0.249,GALEX,16.934,0.013,SDSS9,,,,13.689,0.13,UCAC4,12.2858,0.0032,EDR3,12.829,0.11,UCAC4,12.038,0.01,TYC2,12.07,0.01,UCAC4,11.607,UCAC4,11.542,0.11,UCAC4,10.8486,0.0028,EDR3,10.14,0.09,UCAC4,9.6686,0.0039,EDR3,,,8.035,0.026,7.461,0.024,7.19,0.023,AAA,2M,6.907,0.049,6.847,0.021,6.781,0.017,6.744,0.083,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,(FastCam) [WD15],Alpha,GTO,,646818024623804416,09435563+2658085,233635503,3469.0,3515.0,4.78,4.9,True,../data/CARM_VIS_RVs/J09439+269.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J09439+269/J09439+269_TESS_TIC233635503_S21.fits,True,True,He3-burning,He3-burning
J09428+700,GJ 362,B,362,145.706795909221,70.0382309918793,09:42:51.73,+70:02:21.9,141.84170114434,39.4356465361459,EDR3,M3.0 V,3.0,PMSU,3504.0,30.0,5.06,0.12,0.02,0.05,Marf21,0.0240015,0.0001759,Karmn,0.42038,0.00736,Karmn,0.42,0.013,Karmn,-670.961781294192,0.016449915,-265.456097040027,0.01827837,EDR3,84.2983301598262,0.018225905,EDR3,11.86263118,0.00256479,EDR3,6.604,0.0067,Sou18,1.0720689,EDR3,-36.20799,0.00745,-13.26516,0.00442,-14.25164,0.00698,Karmn,0.1405779834318255,0.0009092001887547,Wol17,HS,Karmn,,,YD,Karmn,<,2.0,,Rein18,23.9,0.6,DA19,-0.8,0.014,Sche19,-4.366,0.008,Sche19,J094247.2+700238,0.179,0.0286,-0.4,0.13,0.31,0.26,11.08,1.77,0.0018594341538198,0.59,1RXS*,Flare?,Ger99,,,,,,,,,12.985,0.2,TYC2,12.724,0.077,APASS9,11.4824,0.0033,EDR3,12.064,0.12,UCAC4,11.505,0.082,TYC2,11.244,0.059,APASS9,10.848,UCAC4,10.743,0.11,UCAC4,10.0802,0.0028,EDR3,9.626,0.33,UCAC4,8.9087,0.0039,EDR3,9.96,US-B1,7.326,0.02,6.731,0.018,6.469,0.016,AAA,2M,6.326,0.043,6.055,0.024,6.122,0.015,5.992,0.043,AAAA,AllWISE,Wide,OSV3,88.20,,,J09425+700,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,(FastCam) [WD15],Alpha,GTO,,1071195187567668480,09425182+7002221,142439883,3474.0,3534.0,4.94,5.18,True,../data/CARM_VIS_RVs/J09428+700.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09425+700,GJ 360,A,360,145.63642599575,70.0326740617471,09:42:34.84,+70:02:02.0,141.864404772747,39.4183079178717,EDR3,M2.0 V,2.0,PMSU,3547.0,23.0,5.02,0.12,0.0,0.03,Marf21,0.0348696,0.0002623,Karmn,0.49449,0.00668,Karmn,0.4978,0.0134,Karmn,-671.774802772187,0.015262058,-271.155031319451,0.018346732,EDR3,84.3280836490557,0.017220698,EDR3,11.85844569,0.00242162,EDR3,7.031,0.0041,Sou18,1.1861464,EDR3,-36.5659,0.0064,-13.31232,0.00354,-13.91342,0.00586,Karmn,0.1425610534685634,0.00049015285729,Wol17,HS,Karmn,,,YD,Karmn,<,2.0,,Rein18,21.0,0.4,DA19,-0.581,0.009,Sche19,-4.467,0.007,Sche19,,0.0853,,,,,,5.28,,0.0006095496164373,,PSPC/ROSAT,,,,,,,,,,,12.247,0.118,TYC2,12.035,0.058,APASS9,10.8477,0.0039,EDR3,11.426,0.11,UCAC4,10.721,0.044,TYC2,10.583,0.052,APASS9,10.141,UCAC4,10.089,0.11,UCAC4,9.5741,0.0028,EDR3,9.088,0.28,UCAC4,8.4522,0.004,EDR3,9.1,US-B1,6.917,0.018,6.326,0.015,6.075,0.017,AAA,2M,6.006,0.113,5.826,0.043,5.816,0.015,5.671,0.045,BAAA,AllWISE,Wide,OSV3,88.20,0.10,Dor11,J09428+700,,,,,,,CARMENES+SOPHIE,No,,0.0,,,TCP,[WD15],Alpha,GTO,,1071194431653425280,09423493+7002024,142439879,3524.0,3570.0,4.9,5.14,True,../data/CARM_VIS_RVs/J09425+700.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09423+559,GJ 363,-,363,145.590990040062,55.9814263989638,09:42:23.19,+55:59:01.3,158.982763027948,45.7097450314265,EDR3,M3.5 V,3.5,PMSU,3439.0,29.0,4.79,0.06,-0.06,0.06,Marf21,0.0175629,7.554e-05,Karmn,0.37332,0.00635,Karmn,0.37,0.012,Karmn,-709.956137438318,0.026176741,-508.204692001657,0.025264287,EDR3,60.5083305889746,0.02839143,EDR3,16.52664997,0.00775456,EDR3,14.9961768994473,0.0250534817167352,Lafa20,1.4563831,EDR3,-55.59801,0.02564,-39.51601,0.01931,-15.84719,0.02521,Karmn,0.3002209574097658,0.0164752005283007,Wol17,,,,,D,Karmn,<,2.0,,Rein18,74.3,2.8,DA19,-0.036,0.015,Sche19,,,,,,,,,,,,,,,,,,,,21.854,0.221,GALEX,16.038,0.007,SDSS9,,,,14.097,0.03,UCAC4,12.7794,0.003,EDR3,13.202,0.01,UCAC4,,,,12.482,0.09,UCAC4,12.163,UCAC4,11.913,0.05,UCAC4,11.2634,0.0028,EDR3,10.461,0.04,UCAC4,10.0478,0.0038,EDR3,9.69,US-B1,8.374,0.02,7.805,0.02,7.53,0.02,AAA,2M,7.274,0.035,7.211,0.019,7.131,0.016,7.008,0.072,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,TCP,(FastCam),Alpha,GTO,,1022122334352145280,09422327+5559015,328629163,3410.0,3468.0,4.73,4.85,True,../data/CARM_VIS_RVs/J09423+559.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J09423+559/J09423+559_TESS_TIC328629163_S21.fits,True,True,He3-burning,He3-burning
J09411+132,Ross 85,-,361,145.290154833593,13.2089259798125,09:41:10.36,+13:12:34.4,220.553066698771,43.5335965182662,EDR3,M1.5 V,1.5,PMSU,3699.0,15.0,5.01,0.1,-0.01,0.04,Marf21,0.0340594,0.0002064,Karmn,0.44937,0.00389,Karmn,0.4501,0.0115,Karmn,-660.038514896349,0.024300478,-143.168850058577,0.020177348,EDR3,86.6195891003457,0.021846896,EDR3,11.54473267,0.00291177,EDR3,11.501,0.001,Sou18,1.0575612,EDR3,-30.5193,0.00697,-15.34631,0.00219,-18.20833,0.00613,Karmn,0.1215951675474902,0.0004397055834566,Wol17,,,,,YD,Karmn,<,2.0,,Rein18,,,,0.006,0.011,Sche19,,,,J094110.6+131242,0.0383,0.012,-0.42,0.28,1.0,1.05,2.33,0.73,0.0002832250767137,0.18,1RXS*,,,,,,,,15.169,0.007,SDSS9,11.977,0.126,TYC2,11.867,0.02,UCAC4,10.608,0.0029,EDR3,11.133,0.02,UCAC4,10.654,0.126,TYC2,10.393,0.02,UCAC4,9.926,UCAC3,9.824,0.08,UCAC4,9.4426,0.0028,EDR3,8.785,0.02,UCAC4,8.3671,0.0038,EDR3,9.31,US-B1,6.971,0.02,6.369,0.044,6.128,0.02,AAA,2M,5.998,0.117,5.824,0.049,5.86,0.015,5.726,0.045,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+SOPHIE,No,,0.0,,CAFE,,(FastCam) [WD15],Alpha,GTO,,614543647497149056,09411033+1312344,307646256,3684.0,3714.0,4.91,5.109999999999999,True,../data/CARM_VIS_RVs/J09411+132.dat,,True,False,He3-burning,He3-burning
J09360-216,GJ 357,-,357,144.007485123335,-21.665200855258,09:36:01.64,-21:39:38.9,253.888546758361,22.0803730393985,EDR3,M2.5 V,2.5,PMSU,3496.0,20.0,4.95,0.11,-0.23,0.07,Marf21,0.0161242,0.0001323,Karmn,0.34614,0.00421,Karmn,0.3412,0.0106,Karmn,138.721790962557,0.022582345,-990.341719068843,0.020470304,EDR3,105.978909135584,0.022696694,EDR3,9.43583972,0.0020208,EDR3,-34.556,0.0009,Sou18,1.1187094,EDR3,41.06,0.00607,11.25198,0.00437,-37.18103,0.00621,Karmn,0.2159649005527549,0.0013198455735356,Wol17,,,,,D,Karmn,<,2.0,,Rein18,74.30000305175781,1.7,SM15,-0.012,0.01,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,12.839,0.214,TYC2,12.522,0.02,UCAC4,11.1694,0.0031,EDR3,11.702,0.02,UCAC4,11.018,0.058,TYC2,10.92,0.03,UCAC4,10.434,UCAC3,10.339,0.09,UCAC4,9.8917,0.0028,EDR3,9.351,0.27,UCAC4,8.7732,0.0038,EDR3,9.15,US-B1,7.337,0.034,6.74,0.033,6.475,0.017,AAA,2M,6.312,0.066,6.061,0.027,6.087,0.022,5.941,0.044,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+UVES,Yes,Luq19,1.0,,,,FastCam [WD15],Alpha,GTO,,5664814198431308288,09360161-2139371,413248763,3476.0,3516.0,4.84,5.0600000000000005,True,../data/CARM_VIS_RVs/J09360-216.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09307+003,GJ 1125,-,1125,142.683243464444,0.320223243717679,09:30:44.59,+00:19:21.6,233.425414166025,34.9256587763417,EDR3,M3.5 V,3.5,PMSU,3460.0,27.0,4.9,0.08,-0.11,0.08,Marf21,0.0116219,6.442e-05,Karmn,0.30001,0.00476,Karmn,0.2925,0.0104,Karmn,-569.01631261809,0.029118592,-549.386096601401,0.026069857,EDR3,100.90325241621,0.02646633,EDR3,9.91048332,0.00259946,EDR3,46.209,0.0072,Sou18,1.1048799,EDR3,-29.61717,0.0071,-51.25084,0.00702,-3.50027,0.00711,Karmn,0.14377043189047,0.0007659192464784,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.0,0.012,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.686,0.006,SDSS9,,,,13.26,0.03,UCAC4,11.9665,0.0034,EDR3,12.433,0.02,UCAC4,11.717,0.01,TYC2,11.727,0.04,UCAC4,11.302,UCAC4,11.11,0.06,UCAC4,10.5018,0.0028,EDR3,9.701,0.11,UCAC4,9.315,0.0039,EDR3,13.15,US-B1,7.697,0.02,7.182,0.029,6.871,0.024,AAA,2M,6.691,0.075,6.465,0.022,6.463,0.017,6.392,0.062,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,FEROS,,FastCam [WD15],Alpha,GTO,,3840711729206827520,09304457+0019214,383218397,3433.0,3487.0,4.82,4.98,True,../data/CARM_VIS_RVs/J09307+003.dat,<ambiguous>,True,True,He3-burning,He3-burning
J09286-121,G 161-32,-,,142.17345094047,-12.16721922633,09:28:41.58,-12:09:55.1,244.78972204563848,27.071193369970665,EDR3,M2.5 V,2.5,Scho05,3500.0,50.0,,,,,Karmn,0.050264,0.000409,Karmn,0.6097,0.0176,Karmn,0.6194,0.0226,Karmn,35.858231891723634,0.031561665,-389.7848270821551,0.020293519,EDR3,30.29016067105599,0.029529672,EDR3,33.014020983901815,0.0321851449268575,EDR3,5.40448,0.52305776,EDR3,1.3945768,EDR3,37.19238,0.20141,-40.10126,0.42285,-28.11713,0.24046,Karmn,,,,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.688,0.04,UCAC4,12.471767,0.002928,EDR3,12.947,0.04,UCAC4,,,,12.262,0.02,UCAC4,,,11.668,0.03,UCAC4,11.308443,0.002799,EDR3,10.598,0.07,UCAC4,10.231249,0.003827,EDR3,,,8.837,0.03,8.201,0.053,7.954,0.027,AAA,2M,7.839,0.024,7.809,0.019,7.733,0.02,7.514,0.144,AAAB,AllWISE,Single,,,,,,,,,,,,,?,TOI in prep,0.0,,,,,Alpha,TOI,TOI 620,5738284016370287616,09284158-1209551,296739893,3450.0,3550.0,,,True,../data/CARM_VIS_RVs/J09286-121.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J09286-121/J09286-121_TESS_TIC296739893_S35.fits,True,True,none,none
